sentences	ADR	WD	EF	INF	SSI	DI
Started w/ 50MG to build up to 100/day and during first week period experienced horrible side effects; tremors, nausea, etc After that week, no side effects whatsoever.	1	0	0	0	0	0
I also gain weight whenever the dose is incerased, and I have TONS of food cravings.	1	0	0	0	0	0
Changes in sexual function once we got into the higher doses (I eventually was up to 375 mg), also began getting night sweats at the higher doses, which is ultimately why I stopped taking it.	1	0	0	0	0	0
always tired but cannot sleep at night, i wake up every hour.	1	0	0	0	0	0
Just recently started zoloft after my husband told me he couldn't handle it anymore.	0	0	0	0	0	0
"So far, no ""withdrawal"" effects but I'll be darned if I feel great."	0	0	0	0	0	0
Also tardive diskenesia was becoming very prevalent.	1	0	0	0	0	0
only took it 2 days; had horrible migraine, dizziness, nausea and ringing in the ears.	1	0	0	0	0	0
non-existent sex drive. 	1	0	0	0	0	0
Honestly, I'm just posting here because I'd like to hear back from somebody going through this, too.	0	0	0	0	0	0
I was having a lot of these while driving and I was beginning to avoid driving to prevent them.	0	0	0	0	0	0
when deciding to cut off, Taper as far as you can.	0	0	0	0	0	0
My mood is a serious one with some laughter.	0	0	0	1	0	0
Upped the Effexor to 75 mg without much pain relief.	0	0	0	0	0	0
I tell them that I still experience other symptoms of depression: fatigue, loss of interest in sex, sometimes a lack of motivation; however.	0	0	0	0	1	0
On the plus side my memory did improve alot ( im ADD) Now im on Lexapro lets see how this goes. 	0	0	1	0	0	0
Explained to the doctor it wasn't helping to begin with 1 month after taking it so upped the dose on me and its done nothing to really help pick me up at all.	0	0	0	1	0	0
I have been on a downward spiral since going off zoloft, to the point that my doc has me on 2-3 mg of Xanax a day.	0	1	0	0	0	0
The 5-HTP is great for mild serotonin disorders.	0	0	0	0	0	0
I am looking to get pregnant and do not want to be on any medications.	0	0	0	0	0	0
never noticed that before but since going back on Effexor, I do.	0	0	0	0	0	0
It could have been any ssri though.	0	0	0	0	0	0
It does nothing for the depression anymore but my body is too used to it to stop it	0	1	0	1	1	1
The sweating is really bad, but i've found a great solution - aerosol deoderant!	1	0	0	0	0	0
None - I virtually experienced no side effects, At first.	0	0	0	0	0	0
After a month back to normal (very petite).	0	0	0	0	0	0
Keep an open mind.	0	0	0	0	0	0
Be very careful with this .	0	0	0	0	0	0
I was only mildly depressed and had I known then what I know now about the withdrawals I never would have taken this.	0	1	0	0	1	1
Loss of sex drive; massive weight gain, forgetfulness.	1	0	0	0	0	0
nightmores have subsided.	0	0	0	0	0	0
I would go along a few days without one and then be so disappointed to have another one.	0	0	0	0	0	0
The first week or so I felt a little weird but once the medication kicked in, it was great.	1	0	1	0	0	0
Loss of appetite, constipation, tiredness, loss of emotional capabilities aka zombie, general numbness, lack of sexual interest.	1	0	0	0	0	0
Jaw clenching; difficulty achieving orgasm; fatigue.	1	0	0	0	0	0
I am still me.	0	0	1	0	0	0
Called in sick.	1	0	0	0	0	0
Increased sweatiness, extremely oily skin and acne, weight gain, strange dreams, alternating insomnia and then fatigue, and constipation.	1	0	0	0	0	0
The most immediate side-effect noticed was extreme stomach discomfort.	1	0	0	0	0	0
Irritability, sleeplessness.	1	0	0	0	0	0
1 brain zapper after 10 months during a migraine headache which was a very sharp pain that radiated from my head and downmy back that was shocking and lasted a total of maybe 1 second.	1	0	0	0	0	0
looking back when i was on cymbalta before it was the happiest i have been in about 10 years.	0	0	1	0	0	0
Just gone cold turkey and had one week of horrible brain zaps, mood swings and nausea.	0	1	0	0	0	0
I'm grateful for this drug.	0	0	1	0	0	0
insomnia, vivid dreams, syncope, a detached from the body feeling, confusion, restlessness, shaky, trembling.	1	0	0	0	0	0
I was on Paxil for 12 years, but THOUGHT it was wearing off.	0	0	0	0	0	0
Woozy feeling when I miss dosing.	0	1	0	0	0	0
1)  After two to three hours vomit 2)  Stiff muscles (Lack of oxygen?)	1	0	0	0	0	0
After being hospitalized, my new doctor put me back on the previous AD which I can honestly say saved my life.	1	0	0	0	0	0
THOUGHT I WAS GOING TO DIE UNTIL I STARTED TAKING CYBALTA.	0	0	0	0	1	1
If the Zoloft stops 'working' then increase your dose before trying something else and risk having an adverse reaction like I did.	0	0	0	0	0	0
makes everyday life much more mangable.	0	0	1	0	0	0
I have a subtle ringing in my ears.	1	0	0	0	0	0
I wouldnt put this drug aside because of what you hear.	0	0	0	0	0	0
On 90 mg I had sweating at night so that my clothes are drenched, somtimes multiple times at night.	1	0	0	0	0	0
lexapro is a great drug.	0	0	1	0	0	0
I have recently switched to Cymbalta but I would go back to Lexapro if need be.	0	0	0	0	0	0
I suffer from both, and this is my second time on the drug.	0	0	0	0	0	0
I skipped 1 day and got so sick, I was constantly nauseated, gagging, and threw up for three days which caused me to loose the capsule (in the toilet) on the days I was suppose to take it.	0	1	0	0	0	0
Went back on it after a couple of years of no meds, and it made almost all of my symptoms worse.	0	0	0	1	0	0
Do not take this poison.	0	0	0	0	0	0
1st week taking 30 mg will be going up to 60mg in 2 days.	0	0	0	0	0	0
Cant wait to get of and get my life back.	0	0	0	0	0	0
Also, it takes at 2 wks-1 mo.	0	0	0	0	0	0
I also felt uncontrollably sleepy for over a week.	1	0	0	0	0	0
Diarrhea, which can be extremely annoying, but I am figuring ways to minimize it (taking it on a full stomach is helping).	1	0	0	0	0	0
I have been on anti-depressants since 1986)  I have been on this since Jan of this year and to my knowledge have no side effects.	0	0	0	0	0	0
Because I thought that I might have a blood clot.	0	0	0	0	0	0
I have suffered many side effects from the prednisone used to treat the symptoms.	0	0	0	0	0	0
"The drug does not ""do"" anything to me, except permit me to be myself."	0	0	1	0	0	0
I am trying some different approaches to the thinning hair and hope I can solve it.	0	0	0	0	0	0
Lost 7 lbs the 3 months I was on it; must have sped up my metabolism too.	1	0	0	0	0	0
Considering adding Wellbutrin for some energy and to counter slight weight gain.	0	0	0	0	0	0
I WOULD NEVER TAKE THIS EVIL DRUG AGAIN.	0	0	0	0	0	0
I have just weaned off this onto Lexapro and don't seem to have any serious side effects.	0	0	0	0	0	0
Insomnia, irregular heartbeat, anxiety times 1000, suicidal depression.	1	0	0	1	0	0
Decrease in Sex Drive, Flat Mood, Sleeplessness.	1	0	0	0	0	0
I've refused antidepressants throughout my entire 4yr extremely physically and emotionally abusive marriage, but after also losing a pregnancy a few months ago, I needed help.	0	0	0	0	0	0
Vivid dreams/nightmares, possibly some tiredness.	1	0	0	0	0	0
My hair started falling out by the handful.	1	0	0	0	0	0
The side effects got stronger and stronger as I felt brain fog, chronic fatigue and all those other side effects I mentioned on a daily basis.	1	0	0	0	0	0
I now feel so much calmer and happier, no anxiety attacks or feelings of dread.	0	0	1	0	1	1
after 18 months, my body is well-adjusted to it and it helps a great deal with regulating my mood.	0	0	1	0	0	0
I had a really rough year last year which included a fmaily member dying, getting out of a bad relationship, and almost getting kicked out of school.	0	0	0	0	0	0
slight sexual problems, delayed ejaculation.	1	0	0	0	0	0
I have quit cold turkey about 3 weeks ago hoping some sex drive will come back.	0	0	0	0	0	0
what a relief!)	0	0	0	0	0	0
i am type A personality and am in the public eye alot, but since on this i do not want to go out anywhere and i surely don't want to do my job, so i must get off of this and try something else.	0	0	0	1	0	0
perhaps Wellbutrin again?	0	0	0	0	0	0
Very happy to be on it again.	0	0	0	0	0	0
This is bullshit.	0	0	0	0	0	0
The study showed that by doulbling the dose it helps to control the appetite in some people.	0	0	0	0	0	0
It's the best anti-depressant I've ever taken.	0	0	1	0	0	0
the manufacturer doesn't say anything about this but there are thousands of hits on the topic.	0	0	0	0	0	0
Good luck, everyone.	0	0	0	0	0	0
It seemed to stop severe depression and helped my mood enough so that with counselling and support I could eventually get on with my life.	0	0	1	0	1	1
It just isn't for me. 	0	0	0	0	0	0
When all is said and done, and after taking so many other AD's that have really messed me up, this is by far the best, with the least amount of side effects.	1	0	1	0	0	0
CHEST PAINS STARTED TO GO AWAY, MY BREATHING RETURNED TO NORMAL, WASNT CONSTANTLY WORRYING ABOUT MY HEALTH AND NOW AFTER 3 WEEKS OF TAKING IT I FEEL GREAT.	0	0	1	0	1	1
For the first few weeks I was on it I had intense dreams, some of them unpleasant.	1	0	0	0	0	0
This was arguably the worst period of time in my life.	0	0	0	0	0	0
The overwhelming fatigue is almost as bad as the vomiting.	0	1	0	0	0	0
My career was at an all time low!	1	0	0	0	0	0
I still have trouble waking up in the morning which I thought was depression but maybe I just have a sleep disorder.	0	0	0	1	1	0
Blood pressure has shot up, but I'm not sure if it's related.	0	0	0	0	0	0
Before I was barely functional and honestly might not be here.	0	0	0	0	1	1
Lets all remeber to pray for our country and the economy.	0	0	0	0	0	0
My weight issues have almost COMPLETELY disappeared (within weeks I saw differences) and the urge to pull my hair has dwindled.	0	0	1	0	0	0
I understand the XR part of this medicine (exten	0	0	0	0	0	0
My Doctor which me to cymbalta because of the neuropathy pain I was having.	0	0	0	0	1	1
Night Sweats, Restless Legs, Take 150mg, and that, along with Provigil that I started a bit later, appear to have given my regular epilepy meds a push to stop my seizures, that were previously at 4-5 a day.	1	0	0	0	1	1
The other night I had a very strange dream that my husband was married to my mother and he was 'dating' me, although he wasn't supposed to.	0	0	0	0	0	0
Lack of ability to obtain erection (before taking, it was almost as if I could just think about something sexual to obtain erection, now my girlfriend and I both need about 10 minutes of heavy passionate kissing to even get horny (she is also on Zoloft now), Ejaculating problems, mainly sexual side effects.	1	0	0	0	0	0
Basically felt very very strange.	1	0	0	0	0	0
My psych recommended increasing the lexapro dosage to deal with it.	0	0	0	0	0	0
The positive reports here sound like they were written by drug reps. Im going back to Welbutrin, but dont let Dr. s tell you you have to take 300mg a day-that's crazy!	0	0	0	0	0	0
AND PATIENTS SHOULD BE WARNED OF THE EFFECTS BEFORE GIVING IT TO THEM.	0	0	0	0	0	0
I took 10 mg for one month and mainly noticed the fatigue as the biggest side effect, once I was upped to 20 mg though all of the other side effects seemed to take hold of my life.	1	0	0	0	0	0
When I wake up sad, I don't spiral into a full blown depression.	0	0	1	0	1	1
I have never in my life had such a hard time getting motivated (even with anxiety and depression).	1	0	0	0	1	0
Also, I'd like to add that I take heart medication for Heart Arythmia.	0	0	0	0	0	0
It should NEVER be given out to ANY patient!	0	0	0	0	0	0
if you don't do this, you may have a terrible time.	0	0	0	0	0	0
His notion is validated by my increased ability to sleep, which is never possible if I'm anxious.	0	0	1	0	1	1
However, I'm now on 300mg and it's not working at all any more, and I'm really afraid of withdrawal.	0	0	0	1	0	0
I experienced weight gain and loss of sex drive.	1	0	0	0	0	0
i excercise ALOT & train really hard, sometimes 2x daily @ gym,i do dance & cheerleading also & im very active.	0	0	0	0	0	0
This has worked very well for me.	0	0	1	0	0	0
This always made me a little bit manicky.	1	0	0	0	0	0
Visited the psychologist who prescribed me and he promised if I just stuck with it, it would pass.	0	0	0	0	0	0
i generally became more optimistic and active.	0	0	1	0	0	0
Lack of sexual desire, harder to reach orgasm.	1	0	0	0	0	0
Recently switched to Wellbutrin XL.	0	0	0	0	0	0
Hand?)]	0	0	0	0	0	0
I just keep bleeding and Noone knows why.	0	0	0	0	0	0
Has anyone gone off Effexor and then gone back on?	0	0	0	0	0	0
lasts until hours after I take the next dose.	0	0	0	0	0	0
I sleep at night, no nightmares and my dreams are , REALLY VIVID as I am a VISUAL ARTIST.	1	0	0	0	0	0
I will stick with that.	0	0	0	0	0	0
Will report if it gets any better.	0	0	0	0	0	0
After seeing every type of doctor AND having every type of blood test/urine test/a fat biopsy about the swelling and itching rash on the inside of my knees and what started on the inside of my ankles.	0	0	0	0	0	0
Stomach discomfort, initially some night sweats, jaw clenching.	1	0	0	0	0	0
Also, I am still experiencing some major depressive episodes and invasive thoughts, which makes me question if the cure is worse than the disease.	1	0	0	0	0	0
I was having painful, debilitating brain zaps, several per second, and though they gradually lessened, they lasted for months after I quit taking the drug.	0	1	0	0	0	0
