sentences	ADR	WD	EF	INF	SSI	DI
I had never had difficulty withdrawing from other medications previously, and had never found myself addicted to anything, and was suprised to find such a chan	0	1	0	0	0	0
 continued.	0	0	0	0	0	0
Apparently there is a limit!	0	0	0	0	0	0
Guess I went on to long.	0	0	0	0	0	0
I eventually weaned off by opening capsules and pouring about half out.	0	0	0	0	0	0
and reassembling the capsule.	0	0	0	0	0	0
It took me about two months to get to the point where I was taking about 10 granuals every three days.	0	0	0	0	0	0
then I quit altogether.	0	0	0	0	0	0
People are still having problems with this medication even after being off of it for 8 months or more,  Please don't take this medication.	0	0	0	0	0	0
Getting off this DRUG is a living hell.	0	1	0	0	0	0
under statement of the year SEXUAL PROBLEMS!	1	0	0	0	0	0
Had a massive marriage breakdown 3 years ago and my illness was untreated until.	0	0	0	0	1	0
I put a car in to a tree and the 2nd one in a telegraph pole.	0	0	0	0	0	0
2 months ago, started on EFFEXOR XR 75mg depression kept getting worse moved up to 150mg, more stable, dont cry any more.	0	0	1	0	1	1
If you are a male and dont care about SEX anymore, ever!, then use Effexor XR ,but for me, my libido has always been excellent, even when been depressed.	0	0	0	0	0	0
Until I used this male killing drug, just so you know, because no one really described it.	1	0	0	0	0	0
Bipolar depression anxiety 95% erection and 95% orgasm, Heavy drinking night, 75% having an erection and 75% orgasm, Illegal drugs, Speed 85% erection and 10% orgasm, Bipolar depression anxiety 95% erection and 95% orgasm, Effexor XR 65% erection 2% orgasm even when trying for 4 hours plus!	1	0	0	0	1	0
Sorry i can't even guess the female libido hit's your taking because your mind and bodies, are way more sensitive	0	0	0	0	0	0
I felt as if i am in hell, it was so scary that i 'd rather be depressed and anxious.	0	0	0	0	1	0
I felt like as if i am watching my life from outside, unbearable pressure and headaches in the evening, non stop nausea, no appetite, hot flashes and shivering, clamsy hands, tingling on arms and legs,electric shocks, disorientated,loss of concious memory, nigtmares, fatigue, more depressed than ever,no sex drive,i felt like a zombie in hell.	1	0	0	0	0	0
When i quit could not eat for days,nausea feeling sick.	0	1	0	0	0	0
Dont ever take it,it is not worth it, o	0	0	0	0	0	0
Strange itchy rash on my skin-scared for life now.	1	0	0	0	0	0
"swelling of legs and ankles, eventually entire body, bloating, constipation, loss of ""caring""."	1	0	0	0	0	0
no sex drive,  insane sweating, dizzyness, heart palpatations.	1	0	0	0	0	0
These all occurred gradually as the dose was upp'd and when I complained to the dr's (three) they didnt know what to do and at first denied it was the effexor- eventually weaned me down- and all smptoms disappeared.	0	0	0	0	0	0
Cost hundreds of dollars to find out this medicine was CRAP!	0	0	0	0	0	0
Weight gain, increased appetite.	1	0	0	0	0	0
This pill did absolutely NOTHING at all for me.	0	0	0	1	0	0
I started on 75 mg then went up to 150 mg over a period of 6 months.	0	0	0	0	0	0
I don't recommend this pill	0	0	0	0	0	0
tremors,dizziness,headaches,anger,fits of rage, electrical shocks throughout whole body.	1	0	0	0	0	0
DONT TAKE IT!	0	0	0	0	0	0
it'll ruin your life,im only 19 and i've been on it for 4 years.	0	0	0	1	0	0
im gradually coming off of it now and i never wanna hear about it again.	0	0	0	0	0	0
Horrible drug.	0	0	0	0	0	0
Then side effects made me feel like hell.	1	0	0	0	0	0
I wish I had never started taking it,  Terrible fatigue, malaise, asthma, lump in lower intestinal wall, sinus problems, muscles bones and joints so sore I cry.	1	0	0	0	0	0
I feel like right side of my brain is numb, neck hurts horribly, and I'm short winded.	1	0	0	0	0	0
I pray I come out of this.	0	0	0	0	0	0
Hve been off of Effexor three and a half weeks.	0	0	0	0	0	0
CARE ABOUT YOURSELF, DON'T TAKE IT!	0	0	0	0	0	0
I was on a very low dose, so I'm not sure if the fatigue and brain fog was due to the drug or the depression that proceeded it,  HOWEVER, I had experienced TERRIBLE withdrawal when coming off the drug. (These information are findings, just this )	0	1	0	0	0	0
I was having painful, debilitating brain zaps, several per second, and though they gradually lessened, they lasted for months after I quit taking the drug.	0	1	0	0	0	0
This drug really didn't help either of my problems at all.	0	0	0	1	0	0
drowsiness, delirium, constipation, fatigue, weakness, listlessness, insomnia.	1	0	0	0	0	0
withdrawal was awful.	0	1	0	0	0	0
had brain shocks, psychotic symptoms (heard voices, hypergraphia) cataplexic episodes.	0	1	0	0	0	0
Suicidality increased dramatically in the first three weeks.	1	0	0	0	0	0
"Then additional side effects of ""erratic behaviour"" Suicide was successful."	1	0	0	0	0	0
This drug should not be given to anyone without the doctor notifying family/friends of potential side effects.	0	0	0	0	0	0
Close monitoring of patient during initial phase of taking drug is vital.	0	0	0	0	0	0
Lives are lost on this drug.	0	0	0	0	0	0
Doctors should prescribe this drug with extreme caution.	0	0	0	0	0	0
Successful suicides result.	1	0	0	0	0	0
The withdrawls are devestating.	0	1	0	0	0	0
I can't stop taking this drug!	0	1	0	0	0	0
I wish I would have never started taking this horrible, horrible drug.	0	0	0	1	0	0
BIG TIME BRAIN ZAPS, DRY MOUTH ,WEIGHT GAIN ,SUICIDE THOUGHTS , LEG AND ARM TINGLING, HAIR LOSS, CHEST PAINS, GAS, YOU NAME IT I FELT ALMOST ALL SIDE EFFECTS.	1	0	0	0	0	0
TOLD DOCTOR  I WANT OFF THIS.	0	0	0	0	0	0
TOLD ME I NEEDED TO STAY ON BECAUSE MY BODY MUST NEED IT TO FEEL ALL THESE SYMPTONS.	0	0	0	0	0	0
WELL NO WAY THIS IS THE DRUG FROM HELL.	0	0	0	0	0	0
I AM WEENING MYSELF OFF NOW AND IT IS HELL I HAD TO QUIT MY JOB AND I HOPE TO GET THIS CRAP OUT OF MY SYSTEM, BEWARE!	0	1	0	0	0	0
HOPE I GET THROUGH IT WITHOUT COMMITTING SUICIDE.	0	1	0	0	0	0
SHOULD BE OFF THE MARKET.	0	0	0	0	0	0
I EVEN ASKED MY DOCTOR IF IT WAS ADDICTIVE AND HE SAID NO.	0	0	0	0	0	0
WELL THATS A BIG FAT LIE!	0	0	0	0	0	0
AND PATIENTS SHOULD BE WARNED OF THE EFFECTS BEFORE GIVING IT TO THEM.	0	0	0	0	0	0
I NEVER WOULD HAVE TAKEN THIS .	0	0	0	1	0	0
IT HAS RUINED MY LIFE, BEWARE!	0	0	0	0	0	0
suicidal thoughts, constipation, dry mouth, lost of short term memory, etc.	1	0	0	0	0	0
MUST BE BANNED!	0	0	0	0	0	0
BETTER TAKE NATURAL MEDICATIONS	0	0	0	0	0	0
It made me crazy.	1	0	0	0	0	0
I felt weird on this medicine and wanted to die.	1	0	0	0	0	0
I took an overdose of water pills just to see what would happen to me.	0	0	0	0	0	0
The pills should be taken off the market, o	0	0	0	0	0	0
Did not work at all.	0	0	0	1	0	0
Caused psychotic episodes, and had horrible withdrawal symptoms.	1	1	0	0	0	0
DO NOT TAKE THIS DRUG!	0	0	0	0	0	0
sleeplessness, 'fuzzy thinking', lack of concentration, lack of memory, unrational behvaviour, extreme anger/agitation, oh ya, sweats too .	1	0	0	0	0	0
where do i start?	0	0	0	0	0	0
this has been a nightmare .	0	0	0	0	0	0
i wish i had been smart enough to do research on effexor BEFORE i went on it .	0	0	0	0	0	0
my mood swings were extreme , yelling, cursing, swearing .	1	0	0	0	0	0
calling the people i love the most, the worst names i could .	0	0	0	0	0	0
throwing things across the room in anger .	1	0	0	0	0	0
not good at all .	0	0	0	1	0	0
the med made me more anxious than before , agitation, sleeplessness .	1	0	0	1	1	1
led to prescriptions for other meds .	0	0	0	0	0	0
before i knew it, i was dependent on sleep meds, and was being prescribed tranquilizer type meds too .	0	0	0	0	0	0
i suppose if i had not been on the effexor, i would have been clear-headed enough to know not to take anything else, but i couldn't form a coherent thought for the life of me .	1	0	0	1	0	0
i was off work for the longest time, finally got back to work and tried to wean off the med , that's when it really hit the fan .	1	1	0	0	0	0
in my 43 years previous, i had never had any trouble with violence or extreme anger .	0	1	0	0	0	0
but i made up for it in the last year and half on this med	0	0	0	0	0	0
Weight gain ( 20 pounds in 6 months )adverse sexual side effect, loopy when trying to come off of it, threw up many times a week within an hour of taking med.	1	1	0	0	0	0
not good due to weight gain, when coming off of it you feel OUT OF IT- sometimes I am even scared to drive a car because I feel so off.	1	1	0	0	0	0
I am now on Wellbutrin ( awesome ) but I am still on effexor and have decreased my dose which makes you feel outside of yourself.	0	1	0	0	0	0
I did not take any of the effexor yesterday as I hope to just take Wellbutrin but I am even having trouble typing these comments because I did not have a dose of effexor in the past 24 hours.	0	1	0	0	0	0
Not a good suggestion for depression. 	0	0	0	0	1	1
"tired all the time, no sex drive, unable to reach orgasm, didn't care about a thing, And, if you think the side effects are hell, just wait until you try and go off it,  OMG, the nightmares, the insane DIZZINESS, the brain ""SHOCKS"" ."	1	1	0	0	0	0
I wanted to die.	0	0	0	0	0	0
Took me over a month to get rid of the withdrawal.	0	1	0	0	0	0
I WOULD NEVER TAKE THIS EVIL DRUG AGAIN.	0	0	0	0	0	0
The depression wasn't as bad as the drug !	0	0	0	0	1	1
The drug caused me to have NO sex drive and NO emotions.	1	0	0	0	0	0
When I should have been crying, I had no desire.	1	0	0	0	0	0
The side effects of coming off this drug are hell.	0	1	0	0	0	0
Obviously I see this is a very addictive drug as far as withdrawl symptoms.	0	1	0	0	0	0
Even tapering the drug, I have had SEVERE dizzines and SEVERE nausea.	0	1	0	0	0	0
No one can prepare you the side effects when you decide to stop taking it.	0	1	0	0	0	0
The Effexor did work for my depression while taking Lamictal.	0	0	1	0	1	1
I felt great, but needed to try another anti-depressent to help with my sex drive.	1	0	1	0	0	0
loss of sex drive and ablity,dont care about anything.	1	0	0	0	0	0
i went from freaking out about every thing to couldn't care less.	1	0	0	0	1	0
i gained some weight but nothin to rave about.	1	0	0	0	0	0
loss of friends and made my relationship with family hard.	1	0	0	0	0	0
THE WITH DRAWS OF THE MED IS SO INTENCE.	0	1	0	0	0	0
I WANT TO ANY ONE TO PLEASE DO NO TAKE THIS VERY ADDICTING MED.	0	1	0	0	0	0
I AM STILL TRYING KICK IT.	0	0	0	0	0	0
I STARTED TO OPEN THE CAPSEL AND EMPTY OUT HALF.	0	0	0	0	0	0
BUT OH MY GOD , THE HEAD ACHES .SENCEITIVITY TO LIGHT AND MOVEMENT.	0	1	0	0	0	0
I MOVE TO FAST AND I WANT TO HUREL.	0	1	0	0	0	0
PLEASE I MEAN PLEASE BEWARE OF THIS MED.	0	0	0	0	0	0
While on the medication I would experience painful shocks through out my body when I would miss a dose even by an hour.	0	1	0	0	0	0
These shocks radiated from my forehead, to my teeth, and then the rest of the way down my body.	1	0	0	0	0	0
They were so bad I would involuntarily turn my head.	1	0	0	0	0	0
My depression never got better while on this.	0	0	0	1	1	1
I experienced weight gain and loss of sex drive.	1	0	0	0	0	0
When I finally went to the doctor and demanded to be taken off of Effexor she started to slowly decrease the dose.	0	0	0	0	0	0
Even cutting the dose in half caused me to have SEVERE shocks all day long.	0	1	0	0	0	0
When I went down to taking none the withdrawl effects were so bad.	0	1	0	0	0	0
During the first week I could not be around my 4 year old son because of extreme anger!	0	1	0	0	0	0
For the first two weeks I could not drive and could barely leave my bed.	0	1	0	0	0	0
I constantly felt like the room was spinning.	0	1	0	0	0	0
After about six weeks the withdrawl effects decreased.	0	0	0	0	0	0
I have been off of Effexor for about nine months and I still experience withdrawl effects atleast once a week.	0	1	0	0	0	0
I swear these shock effects never go away!	0	1	0	0	0	0
I would never recommend this medication to anyone.	0	0	0	0	0	0
It nearly ruined my life.	0	0	0	0	0	0
Please use serious caution with this medication.	0	0	0	0	0	0
Feel free to email me, I have been through it all with Effexor.	0	0	0	0	0	0
(Also, I am now on Elavil and it has helped me more than anything my doctor's have ever tried.)	0	0	0	0	0	0
Only fatigue and sexual side effects while taking it, during withdrawal I have shortness of breath, dizziness, light headedness, brain zaps, bouts of nausia, sweating, very strange dreams, some nightmares, mood swings, and lots of drowsiness.	1	1	0	0	0	0
I know this drug has helped some people, but I only hope you know about the withdrawal before you go on it.	0	0	0	0	0	0
I trusted my doctor of 13 years and just started taking it on her recommendation.	0	0	0	0	0	0
I was only mildly depressed and had I known then what I know now about the withdrawals I never would have taken this.	0	1	0	0	1	1
I have missed so much work because I can't even drive most days, let alone function in an office.	0	1	0	0	0	0
I went from 75mg to 37.5 mg for a week, then 37.5mg every other day for 2 weeks .	0	0	0	0	0	0
what a roller coaster that was .	0	0	0	0	0	0
good day, bad day, good day, etc.	0	0	0	0	0	0
I have been completely off for 3 days and have had NO improvement in my withdrawal symptoms.	0	1	0	0	0	0
I am so miserable at this stage that I'm worse off than when I started taking this by far.	0	0	0	1	0	0
I wish you all the best.	0	0	0	0	0	0
WORST WITHDRAWAL EVER.	0	1	0	0	0	0
I've been on anti-depressants for at least 5years, and I've tried multiple ones but by far effexor was the worst.	0	0	0	0	0	0
Yea it helped during the time I took it.	0	0	1	0	0	0
"But if I missed a dose I got those ""brain zaps"", and I just felt in a fog not myself at all."	0	1	0	0	0	0
But when I came off it was the WORST experience I felt like I was in withdrawal from a hardcore drug.	0	1	0	0	0	0
